Entity,Code,Year,GDP,Population,Annual CO₂ emissions,Military expenditure $,Market_cap,GDP_per_capita,CO2_per_GDP,CO2_per_Capita,Military_per_GDP
Mauritius,MUS,2015,25946063266,1292282.0,4209936.0,128018584.0,60.284622,20077.710024592154,162.2572163198548,3.2577533386675666,0.4934027281424112
Mauritius,MUS,2016,26948221725,1291807.0,4345504.0,128577256.0,60.093727,20860.872967091833,161.2538313045218,3.363895690300486,0.47712705243447745
Mauritius,MUS,2017,28009438332,1290652.0,4536032.0,132695850.0,71.046165,21701.774244335422,161.94655338081913,3.514527541118752,0.47375405542637644
Mauritius,MUS,2018,29131703862,1288835.0,4459088.0,130300504.0,66.82772,22603.1290754829,153.066501744051,3.459781896053413,0.4472807516417421
Mauritius,MUS,2019,29973984444,1286269.0,4521376.0,100170650.0,59.681095,23303.0450426777,150.84334244742226,3.5151092034403377,0.33419197299961073
Mauritius,MUS,2020,25613807362,1283230.0,3806896.0,63075360.0,53.99327,19960.418133927666,148.62671317063996,2.966651340757308,0.24625530718083333
Mauritius,MUS,2021,26485649797,1279627.0,3971776.0,35931348.0,77.79092,20697.94541456221,149.95954527986996,3.103854482595319,0.13566345653362033
Mauritius,MUS,2022,28837730415,1276134.0,3928177.0,31305276.0,66.26975,22597.729090361983,136.21657958064384,3.0781853629791227,0.10855665667682537
Mexico,MEX,2002,1886396091644,101548627.0,410301060.0,5091998700.0,12.821696,18576.28357342537,217.5052534393354,4.040439266598848,0.26993263623454117
Mexico,MEX,2003,1908760163574,102978518.0,435968700.0,4297376300.0,16.005873,18535.517898733015,228.40412762160943,4.233588795674842,0.22513966825216575
Mexico,MEX,2004,1976815881649,104394132.0,438588450.0,3921400600.0,20.916475,18936.082361880264,221.8661100770512,4.201274933729033,0.19836954146325889
Mexico,MEX,2005,2018590886232,105811502.0,463431840.0,4167270100.0,26.060951,19077.234970466634,229.58185492705977,4.379786991399102,0.2064445117841005
Mexico,MEX,2006,2115584451268,107253666.0,474519070.0,4205116200.0,34.142612,19725.054911111383,224.29691696570728,4.424269003541567,0.1987685340322678
Mexico,MEX,2007,2159543417689,108774357.0,473595230.0,4933792000.0,36.079525,19853.423888214755,219.3034074336001,4.35392350790913,0.2284645893010022
Mexico,MEX,2008,2179915078736,110374285.0,472981280.0,5421139000.0,20.150164,19750.207928739925,216.9723420025394,4.285248869335824,0.24868578839976593
Mexico,MEX,2009,2042683962689,111999721.0,460293540.0,5825949700.0,37.31519,18238.2950997619,225.33761874453995,4.109773987740558,0.2852105272482136
Mexico,MEX,2010,2144232616520,113623897.0,456408960.0,6202044400.0,41.101433,18871.317329663496,212.85421949262795,4.016839521003227,0.28924307709047253
Mexico,MEX,2011,2218080954418,115243504.0,483301600.0,6242729000.0,33.25348,19246.90657113307,217.89177668982467,4.193742668567245,0.2814473018924606
Mexico,MEX,2012,2296894045338,116818209.0,501488600.0,6455690000.0,41.833504,19662.123439488787,218.33336240209692,4.29289752250867,0.28106172390072137
Mexico,MEX,2013,2316465915423,118343571.0,495415100.0,7203007500.0,39.62643,19574.07483861544,213.86677727547496,4.186244303883647,0.31094813232702756
Mexico,MEX,2014,2374464743571,119784263.0,484044500.0,7668168000.0,35.1955,19822.843870325436,203.85415336680754,4.0409690545076025,0.32294301361020444
Mexico,MEX,2015,2438630460567,121072310.0,479433730.0,7192743000.0,33.153805,20141.93386222663,196.5995823280777,3.959895784593521,0.29495010073513284
Mexico,MEX,2016,2481855020484,122251345.0,478827740.0,6634195500.0,31.540998,20301.249204939217,192.93139045109137,3.916748237003037,0.26730793882981246
Mexico,MEX,2017,2528308608846,123400054.0,464406460.0,6324315000.0,35.022507,20488.71557905477,183.68266372828978,3.76342185393209,0.2501401521108856
Mexico,MEX,2018,2578168930636,124573714.0,468413280.0,6884903400.0,30.649635,20695.93052861858,181.68447941246762,3.760129364048663,0.2670462481409853
Mexico,MEX,2019,2570997785177,125762977.0,468235650.0,7618323500.0,31.716652,20443.20074561371,182.12215222416629,3.7231597181418503,0.29631777763182776
Mexico,MEX,2020,2348565679676,126799052.0,428940300.0,8465582000.0,35.646175,18521.94983031892,182.6392609378398,3.3828352281371945,0.3604575368387348
Mexico,MEX,2021,2485670940292,127648152.0,446834100.0,9931642000.0,34.91708,19472.83138334819,179.76397951834642,3.5005136619604174,0.39955578347121434
Mexico,MEX,2022,2582568146909,128613113.0,465335650.0,10281048000.0,31.029604,20080.130918757874,180.1832995411744,3.6181042441605467,0.3980939675224092
Moldova,MDA,2002,16741175030,4142937.0,4051736.0,112436584.0,0.0,4040.8953913612495,242.02219932228974,0.9779863898485543,0.6716170388190488
Moldova,MDA,2003,17846092575,4095419.0,4404268.0,111284856.0,0.0,4357.574298258615,246.79172661974158,1.0754132849410525,0.6235810754220522
Moldova,MDA,2004,19166703378,4046672.0,4613424.0,81299100.0,0.0,4736.411396327649,240.699921578345,1.1400538516588445,0.42416840495020675
Moldova,MDA,2005,20604206160,3988666.0,4937548.0,27648362.0,0.0,5165.688518416934,239.6378662520624,1.2378945742762117,0.13418795068006636
Moldova,MDA,2006,21593208022,3921319.0,5029747.0,20621374.0,0.0,5506.618569415036,232.93190131246354,1.2826671331763624,0.0954993532178736
Moldova,MDA,2007,22241004312,3851399.0,4978554.0,24559998.0,0.0,5774.785814713043,223.84573691727812,1.2926611862338855,0.1104266590459173
Moldova,MDA,2008,23975802680,3779501.0,5190380.0,28503522.0,0.0,6343.642369720235,216.48409729071062,1.3732976919439894,0.11888453696600075
Moldova,MDA,2009,22537254456,3706211.0,4539512.0,26177146.0,0.0,6080.942087754853,201.42258272242492,1.2248390607010773,0.1161505544125006
Moldova,MDA,2010,24137399547,3631993.0,4830905.0,23538458.0,0.0,6645.772595652029,200.14189973502866,1.3300975525007894,0.09751861609684279
Moldova,MDA,2011,25541753556,3557278.0,4944974.0,26739810.0,0.0,7180.1398586222385,193.60354367049237,1.3901005206790136,0.10469058023511689
Moldova,MDA,2012,25391125163,3482629.0,4765682.0,26298698.0,0.0,7290.792433819393,187.69085534439262,1.3684150680419878,0.10357437030133079
Moldova,MDA,2013,27687464399,3408741.0,4899358.0,29899482.0,0.0,8122.489916071652,176.9522094690965,1.437292537039335,0.10798923862843826
Moldova,MDA,2014,29071734027,3342714.0,4758816.0,31641846.0,0.0,8697.044984105729,163.69219653634386,1.4236383968236588,0.10884058711672666
Moldova,MDA,2015,28973403067,3287169.0,4781760.0,31569756.0,0.0,8814.089895286796,165.03963959436675,1.4546742196704825,0.10896115974708259
Moldova,MDA,2016,30319511534,3237798.0,4903671.0,36276316.0,0.0,9364.238143948449,161.73317945775847,1.5145080082204017,0.11964676924072505
Moldova,MDA,2017,31585536712,3193500.0,5220511.0,40032980.0,0.0,9890.570443713794,165.28169356756948,1.634730233286363,0.1267446564705378
Moldova,MDA,2018,32872835414,3153779.0,5434098.0,47903916.0,0.0,10423.316096023216,165.30664092595148,1.7230433711430002,0.145724928795155
Moldova,MDA,2019,34040581777,3112563.0,5495000.0,55322228.0,0.0,10936.511735505434,161.4249731687246,1.7654261134634062,0.16251845624265812
Moldova,MDA,2020,31223390609,3069135.0,5237566.0,56024110.0,0.0,10173.35197343877,167.74494690817772,1.7065283866626917,0.17942993668295368
Moldova,MDA,2021,35572808855,3023780.0,5849646.0,58253068.0,0.0,11764.350863819458,164.44149866950391,1.9345474869203447,0.16375729068077832
Moldova,MDA,2022,33788660920,3039987.0,5789972.0,57332330.0,0.0,11114.73862223753,171.35843334273218,1.9046041973205807,0.1696792013620882
Mongolia,MNG,2002,11693379113,2500075.0,8196567.5,35964460.0,0.0,4677.211328860134,700.9579883446647,3.2785286441406756,0.30756259292078253
Mongolia,MNG,2003,12512457590,2521811.0,7930966.0,26267826.0,0.0,4961.695222203409,633.8455849263742,3.1449486103439157,0.20993338687511987
Mongolia,MNG,2004,13841957004,2542800.0,8501100.0,28343442.0,0.0,5443.588565361019,614.1544867928272,3.3432043416705994,0.20476470192624793
Mongolia,MNG,2005,14846006255,2563466.0,8515106.0,35707796.0,0.0,5791.380207500314,573.562064688757,3.321715989211482,0.2405212242718404
Mongolia,MNG,2006,16116265411,2584762.0,9281176.0,43833376.0,0.0,6235.106137818491,575.8887535858788,3.5907275021839533,0.27198221723304433
Mongolia,MNG,2007,17767862927,2607977.0,11957832.0,57812508.0,0.0,6812.890959927944,673.0033909609303,4.585098718278574,0.32537682352416314
Mongolia,MNG,2008,19349268103,2634431.0,11917791.0,64347284.0,0.0,7344.761773225414,615.9298086397496,4.523857713487277,0.33255668202779876
Mongolia,MNG,2009,19103803494,2665331.0,13026382.0,54014824.0,0.0,7167.516339996796,681.8737433145835,4.887341197022058,0.282743821234157
Mongolia,MNG,2010,20319791473,2701738.0,13772318.0,68317690.0,0.0,7521.007393388996,677.7785105865884,5.097577189201914,0.33621255459622895
Mongolia,MNG,2011,23833241423,2745182.0,21367866.0,98494220.0,0.0,8681.843835126414,896.5572756452332,7.7837702563983004,0.41326405524071635
Mongolia,MNG,2012,26769453830,2795463.0,34999856.0,123543890.0,0.0,9576.035823046128,1307.4549903881993,12.52023582497783,0.4615106859653102
Mongolia,MNG,2013,29887805071,2851887.0,43478036.0,132357190.0,0.0,10480.010277756446,1454.7082295510063,15.245357196831431,0.4428468055301444
Mongolia,MNG,2014,32244525893,2913041.0,29626122.0,131600600.0,0.0,11069.025768260728,918.7953979633971,10.170169935816213,0.4081331523890364
Mongolia,MNG,2015,33011892666,2976528.0,23282274.0,129371940.0,0.0,11090.738157343052,705.2692869069926,7.821956991501508,0.3918949492200557
Mongolia,MNG,2016,33503698722,3040815.0,25629140.0,126856630.0,0.0,11017.999688241474,764.9644957907523,8.428378576138305,0.3786347025521107
Mongolia,MNG,2017,35392260804,3104371.0,34135348.0,116153140.0,0.0,11400.783219531428,964.4862245178205,10.995898363951989,0.3281879635868655
Mongolia,MNG,2018,38133349152,3167714.0,45315650.0,123972100.0,0.0,12038.128805820223,1188.3469720787245,14.305473915890135,0.3251015259788635
Mongolia,MNG,2019,40269672501,3232119.0,47243564.0,132961304.0,0.0,12459.217157845982,1173.1797421204958,14.616901172265006,0.330177266767437
Mongolia,MNG,2020,38434280707,3290788.0,37073100.0,138134820.0,0.0,11679.354825348822,964.5842023849274,11.265721158579646,0.35940524307728655
Mongolia,MNG,2021,39063361320,3339678.0,41852420.0,137557400.0,0.0,11696.744811924982,1071.3983278897208,12.531872833249194,0.3521391794043391
Mongolia,MNG,2022,41029306870,3386015.0,43414760.0,139283920.0,0.0,12117.284439082521,1058.1402249264954,12.8217860818691,0.33947422129580807
Montenegro,MNE,2002,7740166078,633767.0,1766249.0,0.0,0.0,12212.952201676642,228.1926488657961,2.786905913371949,0.0
Montenegro,MNE,2003,7932328025,633561.0,1889193.0,0.0,0.0,12520.227768123354,238.16375142907685,2.981864414002756,0.0
Montenegro,MNE,2004,8283416887,633755.0,2041277.9,0.0,0.0,13070.37717572248,246.4294539133462,3.2209259098547545,0.0
Montenegro,MNE,2005,8629713787,634057.0,1750836.0,0.0,0.0,13610.31230157541,202.8845965479759,2.76132272019708,0.0
Montenegro,MNE,2006,9368971144,633877.0,2062832.1,69528780.0,0.0,14780.424505069595,220.17701498857346,3.254309747790187,0.7421175594561101
Montenegro,MNE,2007,10007012145,633388.0,2055504.1,75940280.0,0.0,15799.181773257465,205.40637607070676,3.245252672927179,0.7588706688833543
Montenegro,MNE,2008,10729793874,632854.0,2605104.0,85896140.0,76.29869,16954.61176511486,242.79161655775906,4.116437598561437,0.800538584512234
Montenegro,MNE,2009,10107991911,632445.0,1681776.0,82614210.0,0.0,15982.404653369067,166.3808217109682,2.6591656191447477,0.8173157510157409
Montenegro,MNE,2010,10384377876,632090.0,2421904.0,87782750.0,77.78814,16428.63813064595,233.2257193372573,3.831580945751396,0.8453347041894568
Montenegro,MNE,2011,10719632430,632691.0,2407248.0,85442110.0,77.21785,16942.91910268994,224.56441633792102,3.8047767393561784,0.7970619380649789
Montenegro,MNE,2012,10427652071,633549.0,2213056.0,70213300.0,92.653595,16459.109036554393,212.22955895840227,3.4931094516761925,0.6733375789864325
Montenegro,MNE,2013,10797727348,633203.0,2150768.0,75763000.0,0.0,17052.552416839466,199.1871002742419,3.3966484681847686,0.7016569094424591
Montenegro,MNE,2014,10990326258,631376.0,2106800.0,84946310.0,0.0,17406.943339626465,191.69585602305784,3.3368389042345608,0.7729189107390374
Montenegro,MNE,2015,11362940234,628147.0,2238704.0,82727120.0,0.0,18089.61952218191,197.0180212073445,3.5639810426540284,0.7280432554988303
Montenegro,MNE,2016,11698065195,624247.0,2015199.9,88846264.0,0.0,18739.481639479243,172.2677952642407,3.228209186427808,0.759495373969832
Montenegro,MNE,2017,12249800378,620115.0,2103136.0,90516780.0,0.0,19754.07848221701,171.68736918987858,3.3915257653822275,0.7389245310687952
Montenegro,MNE,2018,12871831620,615799.0,2399920.0,97569020.0,0.0,20902.651059842578,186.447435831203,3.897245692182027,0.7580041666206943
Montenegro,MNE,2019,13394807059,611673.0,2476864.0,99144310.0,0.0,21898.640383015107,184.912256599903,4.049327009693088,0.740169750585431
Montenegro,MNE,2020,11344478173,607936.0,2407248.0,102136104.0,0.0,18660.645484064113,212.19556891821435,3.959706284872092,0.9003155759344242
Montenegro,MNE,2021,12824191128,603854.0,2410912.0,111578600.0,0.0,21237.238021111065,187.99719810289466,3.992541243413143,0.8700634518490779
Montenegro,MNE,2022,13645796059,614650.0,2390512.0,121395944.0,0.0,22200.920945253398,175.183037300587,3.8892247620597087,0.8896215616525652
Morocco,MAR,2002,153679546890,29198146.0,37306284.0,2293464000.0,0.0,5263.332366719448,242.753734995737,1.2776935905450983,1.4923677525166081
Morocco,MAR,2003,163163268711,29571416.0,36570124.0,2510007800.0,0.0,5517.600804472806,224.13208738036607,1.2366713856380769,1.5383412086735073
Morocco,MAR,2004,170622082014,29953021.0,42225556.0,2793089000.0,0.0,5696.322985718202,247.48001842185514,1.4097261174423774,1.637003233714391
Morocco,MAR,2005,176068764967,30358145.0,44660772.0,2737080600.0,0.0,5799.720798718104,253.65528069882598,1.4711298071736596,1.5545520527238332
Morocco,MAR,2006,189785965540,30771180.0,46249416.0,2781347600.0,0.0,6167.653159222364,243.69249785360077,1.5030108042655497,1.465518059823972
Morocco,MAR,2007,196316629226,31186468.0,48912716.0,3059419100.0,0.0,6294.929878753824,249.15217927713914,1.5683954976882923,1.558410569732222
Morocco,MAR,2008,207476325291,31606768.0,51369080.0,3647674400.0,0.0,6564.300572934252,247.59008011131527,1.6252557047275444,1.7581159657054282
Morocco,MAR,2009,215247909998,32030779.0,50859732.0,3857521700.0,0.0,6720.033565153068,236.2844405805035,1.5878393716243993,1.792129688987848
Morocco,MAR,2010,222780633503,32467008.0,54365200.0,3785274000.0,68.55885,6861.754353927531,244.0301885543741,1.6744752088027328,1.699103705955225
Morocco,MAR,2011,235088473152,32912586.0,54867636.0,4077038800.0,54.585342,7142.813790201718,233.3914345707818,1.6670715573671422,1.7342572119067399
Morocco,MAR,2012,242287690164,33355247.0,56953540.0,4242279700.0,49.075294,7263.855373758737,235.06575988837574,1.7074836831518592,1.7509266348317079
Morocco,MAR,2013,252275304507,33787573.0,56606420.0,4644214300.0,46.510895,7466.511563497029,224.38351669269042,1.6753621220441017,1.8409310055440382
Morocco,MAR,2014,259135285790,34204783.0,57174916.0,4791928000.0,44.27636,7575.995608275018,220.63732395878282,1.671547397333291,1.8491993421086306
Morocco,MAR,2015,270393633302,34607590.0,58495180.0,4260370700.0,41.59617,7813.13097219425,216.33342207679613,1.690241360348987,1.5756179788603357
Morocco,MAR,2016,271802885729,35023460.0,58457476.0,4233983000.0,51.60724,7760.594919205584,215.07305135194477,1.6690948295799444,1.5577402677841603
Morocco,MAR,2017,285550398889,35446396.0,61103764.0,4492877000.0,56.56163,8055.837295532105,213.98591715416387,1.7238357321291564,1.5734094637866305
Morocco,MAR,2018,294304349937,35839760.0,62305908.0,4712560000.0,47.966255,8211.67189559863,211.70569858494264,1.7384577352080484,1.601253940354191
Morocco,MAR,2019,302812614415,36210907.0,68739730.0,5480093700.0,50.740868,8362.469750205373,227.00418254634948,1.8983156097139462,1.8097309818439784
Morocco,MAR,2020,281076096790,36584208.0,64564172.0,6457362000.0,54.03613,7682.989796854424,229.70353131179897,1.7648098873699822,2.2973714498477897
Morocco,MAR,2021,303621166582,36954442.0,70245224.0,6543417300.0,52.503555,8216.093929438848,231.3581256233947,1.9008600914607234,2.155125538071733
Morocco,MAR,2022,307442372508,37329069.0,69505540.0,6588838400.0,41.012623,8236.004292204556,226.07664465050726,1.8619682157087818,2.1431133081138807
Mozambique,MOZ,2002,13661763865,18958338.0,1537057.0,118658480.0,0.0,720.6203341769727,112.50794664499934,0.08107551410888444,0.8685443634697165
Mozambique,MOZ,2003,14647829114,19392477.0,1855517.0,118507640.0,0.0,755.335644538859,126.67522166998432,0.09568231020720046,0.8090457574135241
Mozambique,MOZ,2004,15849640274,19840311.0,1863973.0,118804710.0,0.0,798.8604752213813,117.60348927651631,0.09394877933113044,0.7495735420247305
Mozambique,MOZ,2005,16850073338,20304578.0,1769698.0,81388140.0,0.0,829.8657247641394,105.02613042098797,0.08715758584098621,0.48301356538582446
Mozambique,MOZ,2006,18520029776,20787088.0,1915622.0,77689940.0,0.0,890.9391145118547,103.43514687446364,0.09215441816573827,0.41949144218265755
Mozambique,MOZ,2007,19936692403,21287638.0,2188865.0,77087770.0,0.0,936.5384925748925,109.79077952121223,0.10282329115141849,0.3866627845870768
Mozambique,MOZ,2008,21307943973,21819035.0,2179933.0,97163896.0,0.0,976.5759105753302,102.3061165714658,0.0999096889482051,0.4559984582422386
Mozambique,MOZ,2009,22571285978,22391752.0,2439006.0,99061120.0,0.0,1008.0178620234808,108.05791049642781,0.1089243039133338,0.4388811523479604
Mozambique,MOZ,2010,24078986794,22999235.0,2634548.0,102770536.0,0.0,1046.947291681658,109.41274325780503,0.11454937522921958,0.4268058987665061
Mozambique,MOZ,2011,25796795780,23649044.0,3106628.0,97139420.0,0.0,1090.817699861356,120.42689435129527,0.13136378789772643,0.37655614607497584
Mozambique,MOZ,2012,27859121434,24337849.0,3051742.0,89548380.0,0.0,1144.6829764618885,109.54193251319026,0.12539078535658596,0.32143289303701017
Mozambique,MOZ,2013,29689859611,25051613.0,3578664.0,91420660.0,0.0,1185.1476234683971,120.53489126887337,0.1428516399323269,0.3079188019000566
Mozambique,MOZ,2014,31976741370,25788474.0,8122090.5,166383200.0,0.0,1239.9625262820903,253.99994345952956,0.31495041156758635,0.520325689459082
Mozambique,MOZ,2015,34340811821,26547575.0,6730562.0,168622530.0,0.0,1293.5573897427544,195.99309518606503,0.25352831661648945,0.49102662709005734
Mozambique,MOZ,2016,35953796402,27337109.0,8547319.0,150405700.0,0.0,1315.2011210110038,237.7306391912632,0.31266360316301184,0.4183305104092801
Mozambique,MOZ,2017,36902332109,28166399.0,6905362.0,144620020.0,0.0,1310.154418710038,187.12535510230998,0.24516311083997638,0.3918994050913358
Mozambique,MOZ,2018,38188355252,29018646.0,7010156.0,189363940.0,0.0,1315.9936977073294,183.56789533722755,0.2415741933651901,0.49586827908772696
Mozambique,MOZ,2019,39073487774,29884376.0,7101099.0,215486060.0,0.0,1307.4888287444917,181.7370141378872,0.23761911575466726,0.5514891868531562
Mozambique,MOZ,2020,38596977632,30783685.0,6376114.0,258435940.0,0.0,1253.812778814492,165.1972354103107,0.20712640478227345,0.6695755881821581
Mozambique,MOZ,2021,39514594716,31707797.0,7867599.0,338373250.0,0.0,1246.2106628221443,199.1061544866181,0.24812821275473662,0.8563247388261533
Mozambique,MOZ,2022,41237363608,32656240.0,8357848.0,334524030.0,0.0,1262.7713297060532,202.67658426104106,0.25593417980759575,0.8112158507026932
Myanmar,MMR,2002,61502780011,46232656.0,9328067.0,71216425.0,0.0,1330.2887035302492,151.6690302183355,0.20176359757483975,0.11579383076222358
Myanmar,MMR,2003,70017222963,46667190.0,9997118.0,91559770.0,0.0,1500.3522381141868,142.7808412979031,0.21422155480113544,0.13076749708908617
Myanmar,MMR,2004,79514822331,47068779.0,12565488.0,90884970.0,0.0,1689.3325898893618,158.02698958054722,0.266960143580525,0.11429940649514245
Myanmar,MMR,2005,90304148833,47438362.0,11555010.0,95407190.0,0.0,1903.6101801533534,127.95657950742383,0.243579447367934,0.10565094874703607
Myanmar,MMR,2006,102112410885,47785142.0,12813455.0,90341730.0,0.0,2136.9071349625788,125.48381620751896,0.2681472621761802,0.08847282050929514
Myanmar,MMR,2007,114357154508,48125046.0,12841137.0,78520190.0,0.0,2376.2502898802422,112.28975620499268,0.2668285657326956,0.06866224534688559
Myanmar,MMR,2008,126084829942,48390791.0,9772056.0,53120520.0,0.0,2605.5542250177314,77.50382028111726,0.20194040638848,0.042130778162952555
Myanmar,MMR,2009,139386790969,48660458.0,10207303.0,37618445.0,0.0,2864.477579906872,73.23005952744928,0.20976586369162412,0.026988529356678025
Myanmar,MMR,2010,152815926950,49024376.0,13121587.0,25721380.0,0.0,3117.1417041595796,85.86531038936319,0.2676543399552908,0.016831609448939053
Myanmar,MMR,2011,161360602576,49419824.0,15121961.0,27523702.0,0.0,3265.098689465183,93.71532306268895,0.305989778514792,0.017057262777037834
Myanmar,MMR,2012,173192643795,49837450.0,11818522.0,27787108.0,0.0,3475.150590469617,68.2391684833279,0.2371413866479926,0.016044046323867134
Myanmar,MMR,2013,187785857736,50262658.0,12722151.0,29255007.0,0.0,3736.0908715969617,67.74818483874074,0.25311337494328295,0.015578919175653978
Myanmar,MMR,2014,202791667131,50681634.0,15849346.0,30152870.0,0.0,4001.285103219048,78.1558050398668,0.3127236584361112,0.0148688900419768
Myanmar,MMR,2015,216972564536,51089060.0,21887144.0,29723070.0,0.0,4246.947674042153,100.87516846568172,0.4284115620839373,0.013698999255303709
Myanmar,MMR,2016,230073231161,51495702.0,21140418.0,30603983.0,0.0,4467.814249061019,91.88560482817064,0.4105278145348907,0.013301844306513013
Myanmar,MMR,2017,244190773665,51894938.0,23630088.0,27942860.0,0.0,4705.483484053878,96.76896323862589,0.455344758288371,0.011443044952359338
Myanmar,MMR,2018,259498756807,52272246.0,34016840.0,24719114.0,0.0,4964.369750000794,131.08671663232568,0.6507629306764435,0.009525715769954394
Myanmar,MMR,2019,276571465641,52640718.0,33620364.0,26657290.0,0.0,5253.945541567271,121.56121717791551,0.6386760150194,0.009638481662675263
Myanmar,MMR,2020,251546319937,53016525.0,34587544.0,29743470.0,0.0,4744.677625268725,137.49970187861416,0.6523917589845808,0.011824251695452861
Myanmar,MMR,2021,221319578016,53387102.0,29599936.0,28034200.0,0.0,4145.56268695761,133.74296239558214,0.5544398345503002,0.012666841429624136
Myanmar,MMR,2022,230255340470,53756790.0,29532672.0,27697595.0,0.0,4283.279200078725,128.26052998257305,0.5493756602654288,0.012029078215281926
Namibia,NAM,2002,12947422993,1889977.0,1971232.0,141557890.0,2.4767332,6850.571722830489,152.248984301026,1.0429925866822718,1.0933286884697673
Namibia,NAM,2003,13496367094,1917468.0,2092144.0,174320540.0,1.3998152,7038.640068048072,155.01534490196937,1.091097217789293,1.2916108370933141
Namibia,NAM,2004,15152310347,1942087.0,2242368.0,225373810.0,1.3954687,7802.075986812125,147.98852113294825,1.1546176870552143,1.4873890835044945
Namibia,NAM,2005,15535552075,1966581.0,2528160.0,242654340.0,1.674,7899.77736742092,162.73383705934378,1.2855610829149677,1.5619293014406763
Namibia,NAM,2006,16634408910,1991889.0,2517168.0,261565390.0,1.9719298,8351.072228422367,151.32296035399074,1.2637089717348708,1.5724357349587361
Namibia,NAM,2007,17528349389,2018607.0,2326640.0,298373100.0,1.9637601,8683.388786920881,132.73582973306625,1.152596815526747,1.7022315871182112
Namibia,NAM,2008,17992817701,2047059.0,2857920.0,353582050.0,0.56540537,8789.594096213154,158.83671181980372,1.3961102244732566,1.9651288412728636
Namibia,NAM,2009,18046071208,2077400.0,2663728.0,383199520.0,0.347819,8686.854341003176,147.6070868444287,1.2822412631173583,2.123451224276029
Namibia,NAM,2010,19135918469,2109813.0,2784640.0,458200100.0,0.010289805,9069.959503046004,145.5190146483478,1.3198515697836728,2.3944505237220763
Namibia,NAM,2011,20110192785,2146330.0,2782096.0,499511740.0,0.009202243,9369.571680496476,138.34258227873076,1.2962107411255492,2.483873453329503
Namibia,NAM,2012,21128106807,2194657.0,3201156.0,467989380.0,0.0,9627.06555375168,151.5117293395837,1.458613350514454,2.2150085867842613
Namibia,NAM,2013,22314390766,2252506.0,3589984.0,518111650.0,0.0,9906.47339718518,160.8820082809515,1.593773335120972,2.3218722636579288
Namibia,NAM,2014,23673899299,2312144.0,3739992.0,631516860.0,0.0,10238.938102038628,157.97955177404933,1.6175428520022974,2.667565879300144
Namibia,NAM,2015,24683395685,2374305.0,3931912.0,667278140.0,0.0,10396.050922269886,159.29380423089063,1.656026500386429,2.7033482285644443
Namibia,NAM,2016,24691737303,2439219.0,3973974.0,565359040.0,21.7957,10122.804595651312,160.94347478405945,1.629199346184168,2.2896689409185877
Namibia,NAM,2017,24438091227,2506855.0,4098905.0,567986400.0,22.60718,9748.506087109146,167.72607000793073,1.6350786144392078,2.3241847930106347
Namibia,NAM,2018,24697121179,2577327.0,4209880.0,556669760.0,17.993982,9582.455458310102,170.460353232573,1.6334287422589373,2.253986430099947
Namibia,NAM,2019,24489874130,2650500.0,4238951.0,531649340.0,20.802303,9239.718592718355,173.08994637940182,1.5993023957743822,2.1708945386074143
Namibia,NAM,2020,22505851284,2728763.0,3832064.0,503440930.0,17.64186,8247.638686100625,170.26967572314473,1.4043227645640168,2.2369335140764455
Namibia,NAM,2021,23299105568,2810553.0,3900919.0,498809760.0,19.25622,8289.86522154181,167.4278434687077,1.3879542566889862,2.140896604567889
Namibia,NAM,2022,25061165436,2889668.0,4084847.0,480125200.0,17.176998,8672.679849726681,162.99509336194626,1.4136042618044702,1.9158135371881275
Nepal,NPL,2002,52075933758,25328989.0,2596383.0,147445440.0,0.0,2055.9815379129423,49.85763696654097,0.10250638112717408,0.28313547037905806
Nepal,NPL,2003,54130349009,25688764.0,2810383.0,164814380.0,0.0,2107.160508345205,51.918804357472936,0.10940125418256791,0.30447684712433143
Nepal,NPL,2004,56665058492,26016653.0,2582410.0,190247410.0,0.0,2178.0302982093817,45.57323452449248,0.09925988558174643,0.33574025168765903
Nepal,NPL,2005,58636538468,26309462.0,2986772.0,206325090.0,0.0,2228.7243451804525,50.937045024067814,0.11352463231669276,0.35187119736373723
Nepal,NPL,2006,60609432108,26565431.0,2456469.0,213340530.0,0.0,2281.515105401452,40.52948385364865,0.09246862962622364,0.3519922932454611
Nepal,NPL,2007,62677159420,26788499.0,2570341.0,219215940.0,0.0,2339.7040431417977,41.00921330489996,0.09594942217553884,0.3497541082406635
Nepal,NPL,2008,66503373828,26990038.0,3351788.0,226465970.0,0.0,2463.9970432053487,50.400270047484305,0.12418611637375242,0.34053305413604557
Nepal,NPL,2009,69518024118,27173035.0,4129352.0,249468100.0,0.0,2558.3459528168273,59.39973197441331,0.15196506389514458,0.3588538413815566
Nepal,NPL,2010,72866300414,27341955.0,4824304.0,295404540.0,0.0,2664.9996466602333,66.2076154901518,0.1764432718874711,0.40540625545913284
Nepal,NPL,2011,75359645822,27464499.0,5220429.0,324776860.0,0.0,2743.89297332531,69.27353417146743,0.19007916365050023,0.43096919638811093
Nepal,NPL,2012,78879048236,27534917.0,5470253.0,308849920.0,0.0,2864.6917016673774,69.3498859625363,0.19866604282845668,0.3915487406439603
Nepal,NPL,2013,81659655506,27589997.0,6217840.0,332758300.0,0.0,2959.7558675341647,76.14335330551499,0.2253657367197249,0.40749412661378465
